Date,HomeTeam,AwayTeam,Result,Home_Odds,Draw_Odds,Away_Odds,Imp_Prob_Home,Imp_Prob_Draw,Imp_Prob_Away,Total_Imp_Prob,Norm_Prob_Home,Norm_Prob_Draw,Norm_Prob_Away,Result_Code,Home_Points,Away_Points,Recent_Form_Home,Recent_Form_Away,Total_Team_Form
2023-08-26,Everton,Wolves,A,2.3,3.3,3.2,0.4347826086956522,0.30303030303030304,0.3125,1.0503129117259553,0.41395531164249316,0.2885143081144649,0.2975303802430419,2,-1,1,-1.0,-1.0,-2.0
2023-08-26,Man United,Nott'm Forest,H,1.3,6.0,8.0,0.7692307692307692,0.16666666666666666,0.125,1.0608974358974357,0.7250755287009064,0.1570996978851964,0.1178247734138973,0,1,-1,0.0,0.0,0.0
2023-08-26,Brighton,West Ham,A,1.53,4.75,5.25,0.6535947712418301,0.21052631578947367,0.19047619047619047,1.054597277507494,0.619757688723206,0.1996272134203169,0.18061509785647717,2,-1,1,1.0,0.5,1.5
2023-08-27,Burnley,Aston Villa,A,3.4,3.4,2.15,0.29411764705882354,0.29411764705882354,0.46511627906976744,1.0533515731874146,0.2792207792207792,0.2792207792207792,0.44155844155844154,2,-1,1,-1.0,0.0,-1.0
2023-08-27,Sheffield United,Man City,A,13.0,8.0,1.17,0.07692307692307693,0.125,0.8547008547008548,1.0566239316239316,0.07280080889787664,0.11830131445904954,0.8088978766430739,2,-1,1,-1.0,1.0,0.0
2023-08-27,Newcastle,Liverpool,A,2.2,3.75,3.0,0.45454545454545453,0.26666666666666666,0.3333333333333333,1.0545454545454545,0.4310344827586207,0.25287356321839083,0.3160919540229885,2,-1,1,0.0,0.5,0.5
2023-09-01,Luton,West Ham,A,4.75,3.8,1.73,0.21052631578947367,0.2631578947368421,0.5780346820809249,1.0517188926072407,0.20017356089094587,0.25021695111368236,0.5496094879953717,2,-1,1,-1.0,0.6666666666666666,-0.33333333333333337
2023-09-02,Sheffield United,Everton,D,2.9,3.25,2.5,0.3448275862068966,0.3076923076923077,0.4,1.0525198938992042,0.3276209677419355,0.2923387096774194,0.3800403225806452,1,0,0,-1.0,-1.0,-2.0
2023-09-02,Brentford,Bournemouth,D,1.73,3.8,4.75,0.5780346820809249,0.2631578947368421,0.21052631578947367,1.0517188926072407,0.5496094879953717,0.25021695111368236,0.20017356089094587,1,0,0,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
2023-09-02,Burnley,Tottenham,A,3.6,4.0,1.85,0.2777777777777778,0.25,0.5405405405405405,1.0683183183183182,0.26001405481377377,0.23401264933239635,0.5059732958538299,2,-1,1,-1.0,0.6666666666666666,-0.33333333333333337
2023-09-02,Chelsea,Nott'm Forest,A,1.4,4.5,8.5,0.7142857142857143,0.2222222222222222,0.11764705882352941,1.054154995331466,0.6775907883082374,0.21080602302922938,0.11160318866253321,2,-1,1,0.0,-0.3333333333333333,-0.3333333333333333
2023-09-02,Man City,Fulham,H,1.17,8.0,15.0,0.8547008547008548,0.125,0.06666666666666667,1.0463675213675214,0.8168266285480907,0.11946089442515825,0.06371247702675106,0,1,-1,1.0,0.0,1.0
2023-09-02,Brighton,Newcastle,H,2.5,3.8,2.55,0.4,0.2631578947368421,0.3921568627450981,1.0553147574819404,0.37903383532172885,0.24936436534324266,0.37160179933502835,0,1,-1,0.3333333333333333,-0.3333333333333333,0.0
2023-09-03,Crystal Palace,Wolves,H,1.91,3.3,4.33,0.5235602094240838,0.30303030303030304,0.23094688221709006,1.057537394671477,0.49507489008152494,0.2865433454714281,0.2183817644470468,0,1,-1,0.0,-0.3333333333333333,-0.3333333333333333
2023-09-03,Liverpool,Aston Villa,H,1.65,4.5,4.5,0.6060606060606061,0.2222222222222222,0.2222222222222222,1.0505050505050506,0.5769230769230769,0.2115384615384615,0.2115384615384615,0,1,-1,0.6666666666666666,0.3333333333333333,1.0
2023-09-03,Arsenal,Man United,H,1.75,3.8,4.5,0.5714285714285714,0.2631578947368421,0.2222222222222222,1.0568086883876355,0.540711462450593,0.24901185770750991,0.21027667984189727,0,1,-1,0.6666666666666666,0.3333333333333333,1.0
2023-09-16,Wolves,Liverpool,A,6.0,5.0,1.45,0.16666666666666666,0.2,0.6896551724137931,1.0563218390804598,0.15778019586507072,0.18933623503808486,0.6528835690968444,2,-1,1,-0.5,0.75,0.25
2023-09-16,Aston Villa,Crystal Palace,H,1.91,3.6,4.0,0.5235602094240838,0.2777777777777778,0.25,1.0513379872018616,0.49799419006778256,0.2642135841748513,0.23779222575736617,0,1,-1,0.0,0.25,0.25
2023-09-16,Fulham,Luton,H,1.67,3.75,5.5,0.5988023952095809,0.26666666666666666,0.18181818181818182,1.0472872436944294,0.5717651950932151,0.2546261002148451,0.17360870469193984,0,1,-1,-0.25,-1.0,-1.25
2023-09-16,Man United,Brighton,A,2.15,4.0,2.88,0.46511627906976744,0.25,0.3472222222222222,1.0623385012919897,0.4378230465186987,0.23532988750380054,0.32684706597750074,2,-1,1,0.0,0.5,0.5
2023-09-16,Tottenham,Sheffield United,H,1.29,5.5,11.0,0.7751937984496123,0.18181818181818182,0.09090909090909091,1.047921071176885,0.7397444519166108,0.17350369872225962,0.08675184936112981,0,1,-1,0.75,-0.75,0.0
2023-09-16,West Ham,Man City,A,7.0,4.5,1.45,0.14285714285714285,0.2222222222222222,0.6896551724137931,1.0547345374931583,0.13544369486248053,0.21069019200830302,0.6538661131292164,2,-1,1,0.75,1.0,1.75
2023-09-16,Newcastle,Brentford,H,1.53,4.2,6.0,0.6535947712418301,0.23809523809523808,0.16666666666666666,1.0583566760037348,0.6175562417291575,0.22496691662990734,0.15747684164093514,0,1,-1,-0.5,0.25,-0.25
2023-09-17,Bournemouth,Chelsea,D,4.33,3.75,1.8,0.23094688221709006,0.26666666666666666,0.5555555555555556,1.0531691044393123,0.21928755908581452,0.25320403489108717,0.5275084060230983,1,0,0,-0.5,-0.25,-0.75
2023-09-17,Everton,Arsenal,A,6.0,4.5,1.5,0.16666666666666666,0.2222222222222222,0.6666666666666666,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211,2,-1,1,-0.75,0.75,0.0
2023-09-18,Nott'm Forest,Burnley,D,2.2,3.5,3.25,0.45454545454545453,0.2857142857142857,0.3076923076923077,1.0479520479520479,0.43374642516682554,0.2726406101048618,0.2936129647283127,1,0,0,0.0,-1.0,-1.0
2023-09-23,Crystal Palace,Fulham,D,1.91,3.4,4.2,0.5235602094240838,0.29411764705882354,0.23809523809523808,1.0557730945781454,0.4959022086400889,0.2785803583831088,0.22551743297680232,1,0,0,0.0,0.0,0.0
2023-09-23,Luton,Wolves,D,3.25,3.4,2.2,0.3076923076923077,0.29411764705882354,0.45454545454545453,1.056355409296586,0.29127725856697817,0.27842679127725856,0.43029595015576316,1,0,0,-1.0,-0.6,-1.6
2023-09-23,Man City,Nott'm Forest,H,1.14,8.5,15.0,0.8771929824561404,0.11764705882352941,0.06666666666666667,1.0615067079463365,0.8263659342796034,0.11083025471514679,0.06280381100524984,0,1,-1,1.0,0.0,1.0
2023-09-23,Brentford,Everton,A,1.8,3.8,4.2,0.5555555555555556,0.2631578947368421,0.23809523809523808,1.0568086883876358,0.5256916996047432,0.24901185770750986,0.225296442687747,2,-1,1,0.0,-0.8,-0.8
2023-09-23,Burnley,Man United,A,4.2,4.2,1.73,0.23809523809523808,0.23809523809523808,0.5780346820809249,1.054225158271401,0.2258485639686684,0.2258485639686684,0.5483028720626633,2,-1,1,-0.75,-0.2,-0.95
2023-09-24,Arsenal,Tottenham,D,1.67,4.33,4.33,0.5988023952095809,0.23094688221709006,0.23094688221709006,1.060696159643761,0.5645371577574968,0.21773142112125163,0.21773142112125163,1,0,0,0.8,0.8,1.6
2023-09-24,Brighton,Bournemouth,H,1.36,5.25,7.5,0.7352941176470588,0.19047619047619047,0.13333333333333333,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553,0,1,-1,0.6,-0.4,0.19999999999999996
2023-09-24,Chelsea,Aston Villa,A,1.91,3.75,3.8,0.5235602094240838,0.26666666666666666,0.2631578947368421,1.0533847708275925,0.49702656040180676,0.25315219476465356,0.24982124483353968,2,-1,1,-0.2,0.2,0.0
2023-09-24,Liverpool,West Ham,H,1.4,5.0,7.0,0.7142857142857143,0.2,0.14285714285714285,1.0571428571428572,0.6756756756756757,0.1891891891891892,0.13513513513513511,0,1,-1,0.8,0.4,1.2000000000000002
2023-09-24,Sheffield United,Newcastle,A,7.0,4.75,1.44,0.14285714285714285,0.21052631578947367,0.6944444444444444,1.0478279030910609,0.13633645604943193,0.20091688259916285,0.6627466613514053,2,-1,1,-0.8,-0.2,-1.0
2023-09-30,Aston Villa,Brighton,H,2.55,3.75,2.55,0.3921568627450981,0.26666666666666666,0.3921568627450981,1.050980392156863,0.3731343283582089,0.25373134328358204,0.3731343283582089,0,1,-1,0.3333333333333333,0.6666666666666666,1.0
2023-09-30,Bournemouth,Arsenal,A,5.5,4.5,1.53,0.18181818181818182,0.2222222222222222,0.6535947712418301,1.0576351752822342,0.17191011235955056,0.21011235955056176,0.6179775280898876,2,-1,1,-0.5,0.6666666666666666,0.16666666666666663
2023-09-30,Everton,Luton,A,1.57,3.8,6.5,0.6369426751592356,0.2631578947368421,0.15384615384615385,1.0539467237422318,0.6043404859191113,0.24968804286658017,0.14597147121430842,2,-1,1,-0.5,-0.8,-1.3
2023-09-30,Man United,Crystal Palace,A,1.55,4.2,5.75,0.6451612903225806,0.23809523809523808,0.17391304347826086,1.0571695718960794,0.6102722850464338,0.2252195337671363,0.16450818118642999,2,-1,1,0.0,0.0,0.0
2023-09-30,Newcastle,Burnley,H,1.3,5.75,9.0,0.7692307692307692,0.17391304347826086,0.1111111111111111,1.054254923820141,0.7296439901304195,0.16496298907296442,0.10539302079661615,0,1,-1,0.0,-0.8,-0.8
2023-09-30,West Ham,Sheffield United,H,1.45,4.5,7.0,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,0,1,-1,0.16666666666666666,-0.8333333333333334,-0.6666666666666667
2023-09-30,Wolves,Man City,H,8.0,5.75,1.33,0.125,0.17391304347826086,0.7518796992481203,1.0507927427263812,0.11895780672759089,0.16550651370795255,0.7155356795644564,0,1,-1,-0.5,1.0,0.5
2023-09-30,Tottenham,Liverpool,H,2.9,4.0,2.15,0.3448275862068966,0.25,0.46511627906976744,1.059943865276664,0.3253262719878949,0.23586154719122376,0.4388121808208814,0,1,-1,0.6666666666666666,0.8333333333333334,1.5
2023-10-01,Nott'm Forest,Brentford,D,2.75,3.1,2.7,0.36363636363636365,0.3225806451612903,0.37037037037037035,1.0565873791680245,0.34416118421052627,0.30530427631578944,0.3505345394736841,1,0,0,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333
2023-10-02,Fulham,Chelsea,A,3.6,3.5,2.05,0.2777777777777778,0.2857142857142857,0.48780487804878053,1.051296941540844,0.2642238998342847,0.2717731541152642,0.46400294605045117,2,-1,1,0.0,-0.3333333333333333,-0.3333333333333333
2023-10-03,Luton,Burnley,A,2.9,3.0,2.63,0.3448275862068966,0.3333333333333333,0.3802281368821293,1.0583890564223593,0.3258041871412644,0.31494404756988886,0.35925176528884667,2,-1,1,-0.5,-0.8333333333333334,-1.3333333333333335
2023-10-07,Luton,Tottenham,A,6.0,4.75,1.45,0.16666666666666666,0.21052631578947367,0.6896551724137931,1.0668481548699336,0.15622341933654663,0.1973348454777431,0.6464417351857102,2,-1,1,-0.5714285714285714,0.7142857142857143,0.1428571428571429
2023-10-07,Burnley,Chelsea,A,4.5,3.8,1.73,0.2222222222222222,0.2631578947368421,0.5780346820809249,1.0634147990399891,0.20897040592517244,0.24746495438507263,0.543564639689755,2,-1,1,-0.5714285714285714,-0.14285714285714285,-0.7142857142857142
2023-10-07,Everton,Bournemouth,H,1.91,3.6,3.8,0.5235602094240838,0.2777777777777778,0.2631578947368421,1.0644958819387036,0.491838642410297,0.26094772416768536,0.2472136334220177,0,1,-1,-0.5714285714285714,-0.5714285714285714,-1.1428571428571428
2023-10-07,Fulham,Sheffield United,H,1.62,3.8,6.0,0.6172839506172839,0.2631578947368421,0.16666666666666666,1.0471085120207928,0.5895128762022959,0.25131864722308406,0.1591684765746199,0,1,-1,-0.14285714285714285,-0.8571428571428571,-1.0
2023-10-07,Man United,Brentford,H,1.67,4.2,4.75,0.5988023952095809,0.23809523809523808,0.21052631578947367,1.0474239490942927,0.5716905706876048,0.2273150602495952,0.20099436906279997,0,1,-1,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857
2023-10-07,Crystal Palace,Nott'm Forest,D,2.2,3.1,3.6,0.45454545454545453,0.3225806451612903,0.2777777777777778,1.0549038774845227,0.43088803088803085,0.30579150579150577,0.2633204633204633,1,0,0,0.14285714285714285,-0.14285714285714285,0.0
2023-10-08,Brighton,Liverpool,D,3.0,3.8,2.2,0.3333333333333333,0.2631578947368421,0.45454545454545453,1.0510366826156299,0.31714719271623676,0.2503793626707132,0.4324734446130501,1,0,0,0.42857142857142855,0.5714285714285714,1.0
2023-10-08,West Ham,Newcastle,D,3.2,3.75,2.1,0.3125,0.26666666666666666,0.47619047619047616,1.0553571428571429,0.2961082910321489,0.25267907501410036,0.45121263395375066,1,0,0,0.2857142857142857,0.14285714285714285,0.42857142857142855
2023-10-08,Wolves,Aston Villa,D,3.5,3.4,2.1,0.2857142857142857,0.29411764705882354,0.47619047619047616,1.0560224089635852,0.27055702917771884,0.2785145888594165,0.4509283819628648,1,0,0,-0.2857142857142857,0.42857142857142855,0.14285714285714285
2023-10-08,Arsenal,Man City,H,2.9,3.3,2.4,0.3448275862068966,0.30303030303030304,0.4166666666666667,1.0645245559038663,0.3239263803680982,0.2846625766871166,0.3914110429447853,0,1,-1,0.7142857142857143,0.7142857142857143,1.4285714285714286
2023-10-21,Liverpool,Everton,H,1.33,5.75,7.5,0.7518796992481203,0.17391304347826086,0.13333333333333333,1.0591260760597145,0.7099057574385776,0.16420428824231448,0.12588995431910777,0,1,-1,0.5,-0.375,0.125
2023-10-21,Bournemouth,Wolves,A,2.38,3.4,3.0,0.42016806722689076,0.29411764705882354,0.3333333333333333,1.0476190476190477,0.40106951871657753,0.2807486631016043,0.3181818181818181,2,-1,1,-0.625,-0.25,-0.875
2023-10-21,Brentford,Burnley,H,1.83,3.75,4.2,0.5464480874316939,0.26666666666666666,0.23809523809523808,1.0512099921935987,0.5198277142432793,0.25367592455072036,0.2264963612060003,0,1,-1,-0.25,-0.625,-0.875
2023-10-21,Man City,Brighton,H,1.4,5.25,6.5,0.7142857142857143,0.19047619047619047,0.15384615384615385,1.0586080586080586,0.6747404844290658,0.17993079584775085,0.1453287197231834,0,1,-1,0.5,0.375,0.875
2023-10-21,Newcastle,Crystal Palace,H,1.45,4.5,7.0,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,0,1,-1,0.125,0.125,0.25
2023-10-21,Nott'm Forest,Luton,D,1.67,3.75,5.5,0.5988023952095809,0.26666666666666666,0.18181818181818182,1.0472872436944294,0.5717651950932151,0.2546261002148451,0.17360870469193984,1,0,0,-0.125,-0.625,-0.75
2023-10-21,Chelsea,Arsenal,D,3.2,3.4,2.25,0.3125,0.29411764705882354,0.4444444444444444,1.051062091503268,0.29731830547998445,0.27982899339292655,0.42285270112708895,1,0,0,0.0,0.75,0.75
2023-10-21,Sheffield United,Man United,A,6.5,5.25,1.4,0.15384615384615385,0.19047619047619047,0.7142857142857143,1.0586080586080586,0.1453287197231834,0.17993079584775085,0.6747404844290658,2,-1,1,-0.875,0.0,-0.875
2023-10-22,Aston Villa,West Ham,H,1.85,3.6,4.0,0.5405405405405405,0.2777777777777778,0.25,1.0683183183183182,0.5059732958538299,0.26001405481377377,0.23401264933239635,0,1,-1,0.375,0.25,0.625
2023-10-23,Tottenham,Fulham,H,1.5,4.5,6.0,0.6666666666666666,0.2222222222222222,0.16666666666666666,1.0555555555555556,0.631578947368421,0.21052631578947367,0.15789473684210525,0,1,-1,0.75,0.0,0.75
2023-10-27,Crystal Palace,Tottenham,A,4.5,3.75,1.75,0.2222222222222222,0.26666666666666666,0.5714285714285714,1.0603174603174603,0.20958083832335328,0.25149700598802394,0.5389221556886227,2,-1,1,0.0,0.7777777777777778,0.7777777777777778
2023-10-28,Chelsea,Brentford,A,1.65,4.0,5.25,0.6060606060606061,0.25,0.19047619047619047,1.0465367965367967,0.5791106514994829,0.2388831437435367,0.18200620475698032,2,-1,1,0.0,-0.1111111111111111,-0.1111111111111111
2023-10-28,Arsenal,Sheffield United,H,1.13,8.5,19.0,0.8849557522123894,0.11764705882352941,0.05263157894736842,1.0552343899832872,0.8386342983253279,0.11148903024795534,0.04987667142671686,0,1,-1,0.6666666666666666,-0.8888888888888888,-0.2222222222222222
2023-10-28,Bournemouth,Burnley,H,2.15,3.5,3.3,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,0,1,-1,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333
2023-10-28,Wolves,Newcastle,D,4.2,4.0,1.75,0.23809523809523808,0.25,0.5714285714285714,1.0595238095238095,0.2247191011235955,0.23595505617977527,0.5393258426966292,1,0,0,-0.1111111111111111,0.2222222222222222,0.1111111111111111
2023-10-29,West Ham,Everton,A,2.15,3.5,3.3,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,2,-1,1,0.1111111111111111,-0.4444444444444444,-0.3333333333333333
2023-10-29,Aston Villa,Luton,H,1.25,6.5,9.5,0.8,0.15384615384615385,0.10526315789473684,1.0591093117408907,0.7553516819571866,0.1452599388379205,0.09938837920489296,0,1,-1,0.4444444444444444,-0.5555555555555556,-0.11111111111111116
2023-10-29,Brighton,Fulham,D,1.55,4.2,5.5,0.6451612903225806,0.23809523809523808,0.18181818181818182,1.0650747102360005,0.6057427559984266,0.2235479218565622,0.17070932214501117,1,0,0,0.2222222222222222,-0.1111111111111111,0.1111111111111111
2023-10-29,Liverpool,Nott'm Forest,H,1.29,5.75,11.0,0.7751937984496123,0.17391304347826086,0.09090909090909091,1.040015932836964,0.7453672333028902,0.16722151842795277,0.08741124826915714,0,1,-1,0.5555555555555556,-0.1111111111111111,0.4444444444444445
2023-10-29,Man United,Man City,A,5.0,3.8,1.67,0.2,0.2631578947368421,0.5988023952095809,1.0619602899464229,0.18833095916429252,0.24780389363722696,0.5638651471984806,2,-1,1,0.1111111111111111,0.5555555555555556,0.6666666666666667
2023-11-04,Fulham,Man United,A,3.2,3.6,2.2,0.3125,0.2777777777777778,0.45454545454545453,1.0448232323232323,0.2990936555891239,0.26586102719033233,0.4350453172205438,2,-1,1,-0.1,0.0,-0.1
2023-11-04,Brentford,West Ham,H,2.05,3.6,3.5,0.48780487804878053,0.2777777777777778,0.2857142857142857,1.0512969415408442,0.46400294605045106,0.2642238998342846,0.27177315411526415,0,1,-1,0.0,0.0,0.0
2023-11-04,Burnley,Crystal Palace,A,2.75,3.25,2.6,0.36363636363636365,0.3076923076923077,0.3846153846153846,1.0559440559440558,0.34437086092715236,0.29139072847682124,0.3642384105960265,2,-1,1,-0.7,-0.1,-0.7999999999999999
2023-11-04,Everton,Brighton,D,3.1,3.6,2.2,0.3225806451612903,0.2777777777777778,0.45454545454545453,1.0549038774845227,0.30579150579150577,0.2633204633204633,0.43088803088803085,1,0,0,-0.3,0.2,-0.09999999999999998
2023-11-04,Man City,Bournemouth,H,1.1,11.0,19.0,0.9090909090909091,0.09090909090909091,0.05263157894736842,1.0526315789473684,0.8636363636363636,0.08636363636363636,0.05,0,1,-1,0.6,-0.5,0.09999999999999998
2023-11-04,Sheffield United,Wolves,H,3.8,3.5,2.0,0.2631578947368421,0.2857142857142857,0.5,1.0488721804511278,0.25089605734767023,0.27240143369175623,0.4767025089605735,0,1,-1,-0.9,-0.1,-1.0
2023-11-04,Newcastle,Arsenal,H,2.8,3.2,2.6,0.35714285714285715,0.3125,0.3846153846153846,1.0542582417582418,0.33876221498371334,0.29641693811074915,0.3648208469055374,0,1,-1,0.2,0.7,0.8999999999999999
2023-11-05,Nott'm Forest,Aston Villa,H,4.2,3.75,1.85,0.23809523809523808,0.26666666666666666,0.5405405405405405,1.045302445302445,0.22777640975129282,0.255109578921448,0.5171140113272593,0,1,-1,-0.2,0.5,0.3
2023-11-05,Luton,Liverpool,D,12.0,6.5,1.22,0.08333333333333333,0.15384615384615385,0.819672131147541,1.0568516183270282,0.07885055185442974,0.14557024957740877,0.7755791985681615,1,0,0,-0.6,0.6,0.0
2023-11-06,Tottenham,Chelsea,A,2.0,3.75,3.5,0.5,0.26666666666666666,0.2857142857142857,1.0523809523809522,0.4751131221719458,0.2533936651583711,0.2714932126696833,2,-1,1,0.8,-0.1,0.7000000000000001
2023-11-11,Wolves,Tottenham,H,3.1,3.75,2.2,0.3225806451612903,0.26666666666666666,0.45454545454545453,1.0437927663734115,0.3090466379471811,0.2554785540363364,0.43547480801648253,0,1,-1,-0.1,0.7,0.6
2023-11-11,Arsenal,Burnley,H,1.18,7.0,17.0,0.8474576271186441,0.14285714285714285,0.058823529411764705,1.0491382993875518,0.8077654086342655,0.13616616888406188,0.05606842248167254,0,1,-1,0.5,-0.7,-0.19999999999999996
2023-11-11,Crystal Palace,Everton,A,2.45,3.2,3.0,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,2,-1,1,-0.1,-0.2,-0.30000000000000004
2023-11-11,Man United,Luton,H,1.33,5.25,9.5,0.7518796992481203,0.19047619047619047,0.10526315789473684,1.0476190476190474,0.7177033492822967,0.18181818181818185,0.10047846889952154,0,1,-1,0.0,-0.5,-0.5
2023-11-11,Bournemouth,Newcastle,H,4.75,4.0,1.73,0.21052631578947367,0.25,0.5780346820809249,1.0385609978703987,0.2027096301720981,0.2407176858293665,0.5565726839985353,0,1,-1,-0.6,0.2,-0.39999999999999997
